"","created_at.x","text","student_debt","status_quo","des_moines","covid_19","dem_debate","fossil_fuel","social_security","corporate_greed","political_revolution","super_tuesday","unemployment_benefits","paid_sick","polling_place","health_insurance","special_interests","fossil_fuel.1","new_deal","town_hall","look_forward","immigration_system","donald_trump","fight_justice","white_house","working_class","health_insurance.1","postal_service","economy_works","living_wage","environmental_justice","criminal_justice"
"11","2019-11-06T01:01:00Z","some people say ilhan mn and i make an odd political couple in fact theres nothing odd about it at all our story is the story of america ",0.00230594850464388,0.00267883192318914,0.00158358439256667,0.165015734432117,0.00239487885969442,0.00189874108941245,0.0018534958210534,0.00356969565536211,0.00287385463163331,0.00343395985028496,0.0028067668199285,0.489282332034742,0.00217021269956674,0.00256337847979018,0.00284889172495245,0.00253061466477156,0.00331070549854825,0.00226070323628483,0.00341991821527698,0.00260862374814923,0.00339339512692858,0.00246352685306677,0.00257742011479817,0.00263046629149498,0.0040252687022877,0.00238395758802155,0.273139444356901,0.00282704918160671,0.00292378044499501,0.0022248190579311
"12","2019-11-06T13:21:34Z","last night voters across the country made clear theyre tired of a government that works for the 1 while working people suffer they want real change

next year well finish the job by taking on trumps corruption well sweep him and all he stands for out of the white house",0.00449053129851703,0.00521667269252621,0.00308382223815615,0.00555695652570206,0.00466371146361546,0.00369754843727688,0.00360943923047242,0.00695151259202095,0.00559645375633854,0.743529290234765,0.110728966965124,0.00544454133081361,0.00422620367810365,0.00499184230274931,0.00554784178017057,0.00492803908402883,0.00644716333927817,0.00440242209171257,0.00665984073501307,0.00507995150955377,0.00660819051033461,0.0047973943980774,0.0050191865393438,0.00512248698870076,0.00783868115708657,0.00464244372404196,0.00558733901080704,0.00550530630102359,0.0056936777086745,0.0043325423759711
"13","2019-11-06T17:27:15Z","tmobile got this merger approved after spending nearly 200000 at trumps hotels

this is a disastrous decision

when were in the white house were going to end this corruption and break them up ",0.00258545741429769,0.124215660035091,0.00177553401590809,0.00319945981782846,0.00268516720632405,0.00212889152449275,0.00207816198118109,0.00400238603783024,0.791100988526377,0.00385019740789526,0.00314698097991984,0.00313473591774117,0.00243326878436271,0.00287409102279506,0.0031942119340376,0.00283735583625902,0.00371200313473592,0.00253472787098602,0.00383445375652268,0.00292482056610672,0.00380471574837447,0.00276213616859002,0.00288983467416764,0.00294931069046407,0.00451318006014075,0.00267292214414537,0.00321695276379799,0.00316972180968025,0.00327817807469138,0.00249449409525609
"14","2019-11-06T18:12:07Z","thank you to virginians for making history by standing up for health care gun safety and voting rights and for sending a clear message to trump that we reject his hate and bigotry ",0.00208097791882497,0.00241748246726824,0.00142908835426748,0.00257517497532534,0.00216123214167546,0.440737888300201,0.00167266696046283,0.149562896079229,0.00259347857001054,0.00309893937708643,0.100093911520423,0.00252308012891362,0.00195848463131632,0.0023132927744448,0.00257095106885953,0.00228372542918409,0.246890148864544,0.00204014682298875,0.00308626765768898,0.00235412387028101,0.00306233218771604,0.00222318276984075,0.00232596449384225,0.00237383543378816,0.00363255956060109,0.00215137635992188,0.00258925466354473,0.00255123950535239,0.00263853357231257,0.00200776354008417
"15","2019-11-06T20:32:19Z","on the issue of climate change we cannot be too aggressive this is about the future of humanity that is why we have put forth the green new dealthe most comprehensive plan to address the climate crisis out of any caign",0.00258545741429769,0.245427781247212,0.00177553401590809,0.00319945981782846,0.00268516720632405,0.00212889152449275,0.00207816198118109,0.00400238603783024,0.306252503677892,0.367486561044259,0.00314698097991984,0.00313473591774117,0.00243326878436271,0.00287409102279506,0.0031942119340376,0.00283735583625902,0.00371200313473592,0.00253472787098602,0.00383445375652268,0.00292482056610672,0.00380471574837447,0.00276213616859002,0.00288983467416764,0.00294931069046407,0.00451318006014075,0.00267292214414537,0.00321695276379799,0.00316972180968025,0.00327817807469138,0.00249449409525609
"16","2019-11-06T21:00:29Z","the hospital workers of seiuhciimk deserve a fair contract no worker who provides vital health care services should be unable to afford their own health insurance thats why were fighting for medicare for all and unions for all ",0.00449053129851703,0.00521667269252621,0.00308382223815615,0.00555695652570206,0.00466371146361546,0.00369754843727688,0.00360943923047242,0.00695151259202095,0.00559645375633854,0.00668718497160756,0.00546580907038709,0.00544454133081361,0.00422620367810365,0.00499184230274931,0.00554784178017057,0.00492803908402883,0.00644716333927817,0.00440242209171257,0.11192299862975,0.00507995150955377,0.00660819051033461,0.0047973943980774,0.0050191865393438,0.00512248698870076,0.744680786420244,0.00464244372404196,0.00558733901080704,0.00550530630102359,0.0056936777086745,0.0043325423759711
"17","2019-11-06T21:48:43Z","congratulations to tucson romero the first latina mayor of tucson on her historic win last nightand to luchaaz and the other grassroots community activists that fought hard for this progressive victory ",0.00230594850464388,0.00267883192318914,0.00158358439256667,0.00285357226995511,0.00239487885969442,0.00189874108941245,0.0018534958210534,0.00356969565536211,0.00287385463163331,0.00343395985028496,0.0028067668199285,0.00279584554825564,0.00217021269956674,0.00256337847979018,0.00284889172495245,0.00253061466477156,0.00331070549854825,0.218476919452501,0.00341991821527698,0.00260862374814923,0.00339339512692858,0.00246352685306677,0.00257742011479817,0.00263046629149498,0.0040252687022877,0.00238395758802155,0.00286917408663064,0.00282704918160671,0.705626483147698,0.0022248190579311
"18","2019-11-06T22:35:16Z","it is outrageous that republicans are threatening to effectively overturn the kentucky election in a democracy we cannot allow politicians to just overrule election results the will of voters must be respected ",0.122665887921872,0.00583039889164694,0.00344662485440981,0.00621071611696113,0.00521238340051139,0.00413255413578004,0.00403407913993976,0.00776933760284694,0.00625486008061367,0.0074739126153261,0.0061088454316091,0.00608507560502697,0.00472340411082172,0.00557911786777864,0.00620052904842593,0.123154867211562,0.00720565314389913,0.00492035410250228,0.00744335140972049,0.00567759286361892,0.00738562468802103,0.123008852562557,0.00560967907338425,0.0057251325167832,0.00876087894027323,0.00518861357392925,0.00624467301207846,0.00615298939526165,0.359304698615577,0.122489312067262
"19","2019-11-06T23:11:29Z","were looking forward to being in iowa with rep alexandria ocasio cortez this weekend join us in the fight for a just economy and a green new deal

council bluffs ",0.00218769473517496,0.00254145592712815,0.00150237493653761,0.00270723523047023,0.00227206455919727,0.00180136975149386,0.00175844475330708,0.926463557416626,0.00272647747103673,0.00325785934514215,0.00266283005993217,0.0026524688534733,0.0020589197406146,0.00243192317313428,0.00270279471341643,0.00240083955375764,0.00314092572939193,0.00214476973698817,0.00324453779398073,0.00247484817132107,0.00321937486400917,0.00233719214265309,0.0024452447242957,0.00249557058423883,0.00381884466627294,0.00226170335273839,0.00272203695398292,0.00268207230049867,0.00277384298627732,0.002110725772909
"20","2019-11-07T01:57:50Z","sanders and the movement supporting him understands that we must now organize mobilize and empower each other in order to move democracy forward ",0.00316000350636384,0.670337658561407,0.00217009713055433,0.00391045088845701,0.00328187102995162,0.00260197852993558,0.00253997575477689,0.00489180515734808,0.00393824523594194,0.00470579683187199,0.00384631008656869,0.00383134389946143,0.00297399518088775,0.00351277791674951,0.00390403680826818,0.0034678793554277,0.00453689272023279,0.00309800073120514,0.00468655459130549,0.00357478069190821,0.00465020813690213,0.00337594420605447,0.00353202015731601,0.0776787871401968,0.00551610896239425,0.00326690484284434,0.152079979303901,0.00387410443405363,0.00400666209128946,0.00304882611642411
"21","2019-11-07T02:31:16Z","an authoritarian dictator who murders journalists tortures women activists and starves thousands of children should not control what americans can and cannot say ",0.00243771699062353,0.00283190803308566,0.00167407492928477,0.00301663354252398,0.00253172908024839,0.00200724058023602,0.00195940986797074,0.518059392549954,0.00303807489629807,0.346487328984587,0.00296715349535299,0.0029556081510131,0.00229422485382769,0.00270985725006391,0.00301168553780688,0.00267522121704422,0.00349988866989386,0.00238988627835825,0.00361534211329281,0.00275768796232919,0.00358730341989593,0.0597471569589563,0.00272470126421521,0.00278077865100898,0.00425528405670414,0.00252018373590849,0.00303312689158097,0.00298859484912709,0.00309085361328044,0.00235195157552717
"22","2019-11-07T03:04:47Z","were in the middle of a national housing crisis

nevada has the greatest shortage of affordable housing for the lowestincome earners

criminalizing poverty is not the solution when we win we are going to take on the greed creating the crisis and invest 32 billion to end it ",0.00243771699062353,0.00283190803308566,0.28738836064357,0.00301663354252398,0.00253172908024839,0.00200724058023602,0.00195940986797074,0.00377367826423994,0.00303807489629807,0.00363018612744411,0.00296715349535299,0.0029556081510131,0.00229422485382769,0.00270985725006391,0.00301168553780688,0.00267522121704422,0.00349988866989386,0.00238988627835825,0.00361534211329281,0.00275768796232919,0.00358730341989593,0.00260429981609916,0.00272470126421521,0.631352207222438,0.00425528405670414,0.00252018373590849,0.00303312689158097,0.00298859484912709,0.00309085361328044,0.00235195157552717
"23","2019-11-07T14:54:15Z","my father came to america as a refugee without a nickel in his pocket to escape widespread anti semitism and find a better life

today i released my plan to reject trumps hate and live up to our ideals as a nation that welcomes immigrants and refugees ",0.00258545741429769,0.00300353882296964,0.00177553401590809,0.00319945981782846,0.00268516720632405,0.00212889152449275,0.00207816198118109,0.00400238603783024,0.00322220064758886,0.00385019740789526,0.00314698097991984,0.00313473591774117,0.00243326878436271,0.00287409102279506,0.0031942119340376,0.00283735583625902,0.00371200313473592,0.0631407884770466,0.00383445375652268,0.00292482056610672,0.428047139990799,0.00276213616859002,0.00288983467416764,0.00294931069046407,0.00451318006014075,0.00267292214414537,0.00321695276379799,0.00316972180968025,0.00327817807469138,0.42673691833768
"24","2019-11-07T15:02:48Z","hoy publiqu mi plan para rechazar el odio de trump y cumplir con nuestros ideales como naci n que da la bienvenida a inmigrantes y refugiados
",0.00316000350636384,0.00367099189474067,0.00217009713055433,0.00391045088845701,0.00328187102995162,0.00260197852993558,0.00253997575477689,0.00489180515734808,0.226160467458164,0.00470579683187199,0.00384631008656869,0.00383134389946143,0.00297399518088775,0.00351277791674951,0.00390403680826818,0.0034678793554277,0.00453689272023279,0.299394297027501,0.226908776813528,0.00357478069190821,0.00465020813690213,0.151524092354203,0.00353202015731601,0.00360471306612276,0.00551610896239425,0.00326690484284434,0.0039318311557531,0.00387410443405363,0.00400666209128946,0.00304882611642411
"25","2019-11-07T15:06:41Z","were going to overturn everything trump has done to demonize immigrants we will

end family separation and reunify families
end ice raids
put a moratorium on deportations
restore and expand daca
decriminalize and demilitarize the border",0.00230594850464388,0.00267883192318914,0.00158358439256667,0.00285357226995511,0.00239487885969442,0.00189874108941245,0.0018534958210534,0.00356969565536211,0.00287385463163331,0.00343395985028496,0.0028067668199285,0.00279584554825564,0.00217021269956674,0.00256337847979018,0.00284889172495245,0.00253061466477156,0.0573647595526023,0.00226070323628483,0.00341991821527698,0.00260862374814923,0.165555557289091,0.00246352685306677,0.00257742011479817,0.00263046629149498,0.0040252687022877,0.00238395758802155,0.00286917408663064,0.00282704918160671,0.705626483147698,0.0022248190579311
"26","2019-11-07T15:24:01Z","we are going to overturn president trumps racist and disgusting muslim ban",0.224118224326041,0.0022025951368444,0.0013020582783326,0.0023462705330742,0.00196912261797097,0.00156118711796135,0.00152398545286613,0.358490638649964,0.00236294714156516,0.00282347809912319,0.00230778605194121,0.00229880633967686,0.00178439710853265,0.00210766675004971,0.00234242208496091,0.00208072761325662,0.00272213563213967,0.00185880043872308,0.0028119327547833,0.00214486841514492,0.00279012488214128,0.357581122079188,0.0021192120943896,0.00216282783967365,0.00330966537743655,0.00196014290570661,0.00235909869345186,0.00232446266043218,0.00240399725477368,0.00182929566985446
"27","2019-11-07T15:31:42Z","sen bernie sanders says he would place a moratorium on deportations end raids by immigrations and customs enforcement stop construction of the wall on the usmexico border end family separations and shutter forprofit detention centers ",0.00139869007658727,0.00162486526488521,0.00096053479549126,0.00173085531128425,0.00145263143948678,0.329020547873906,0.00112425156358977,0.0021652252335803,0.00174315772738414,0.00208289367968104,0.0017024651202845,0.00169584074238457,0.00131635852268802,0.00155483612708585,0.00172801629218428,0.00153496299338603,0.00200813284338173,0.00137124622528752,0.00207437662238112,0.0015822799783856,0.00205828884748127,0.0014942703862864,0.00156335318438577,0.00159552873418548,0.00244155642597778,0.00144600706158684,0.00174031870828416,0.0017147675363844,0.00177344059778386,0.624300300084319
"28","2019-11-07T15:42:26Z","on day one of our administration we will immediately reinstate and expand daca",0.00243771699062353,0.00283190803308566,0.00167407492928477,0.00301663354252398,0.00253172908024839,0.00200724058023602,0.00195940986797074,0.00377367826423994,0.00303807489629807,0.460773043270301,0.00296715349535299,0.0029556081510131,0.230865653425256,0.00270985725006391,0.231583114109235,0.00267522121704422,0.00349988866989386,0.00238988627835825,0.00361534211329281,0.00275768796232919,0.00358730341989593,0.00260429981609916,0.00272470126421521,0.00278077865100898,0.00425528405670414,0.00252018373590849,0.00303312689158097,0.00298859484912709,0.00309085361328044,0.00235195157552717
"29","2019-11-07T15:51:21Z","new with bold immigration plan bernie sanders becomes the only candidate to call for break up of ice and cbp ",0.00258545741429769,0.245427781247212,0.00177553401590809,0.00319945981782846,0.00268516720632405,0.00212889152449275,0.00207816198118109,0.00400238603783024,0.00322220064758886,0.00385019740789526,0.00314698097991984,0.00313473591774117,0.00243326878436271,0.00287409102279506,0.669860878600704,0.00283735583625902,0.00371200313473592,0.00253472787098602,0.00383445375652268,0.00292482056610672,0.00380471574837447,0.00276213616859002,0.00288983467416764,0.00294931069046407,0.00451318006014075,0.00267292214414537,0.00321695276379799,0.00316972180968025,0.00327817807469138,0.00249449409525609
"30","2019-11-07T16:15:00Z","trumps treatment of immigration as a criminal and national security matter is inhumane impractical and must end

when i am president we will treat immigration a civil matter and fundamentally restructure the government agencies tasked with enforcing immigration law",0.00316000350636384,0.00367099189474067,0.00217009713055433,0.00391045088845701,0.00328187102995162,0.00260197852993558,0.446984420199221,0.00489180515734808,0.00393824523594194,0.00470579683187199,0.00384631008656869,0.00383134389946143,0.00297399518088775,0.00351277791674951,0.448348481252713,0.0034678793554277,0.00453689272023279,0.00309800073120514,0.00468655459130549,0.00357478069190821,0.00465020813690213,0.00337594420605447,0.00353202015731601,0.00360471306612276,0.00551610896239425,0.00326690484284434,0.0039318311557531,0.00387410443405363,0.00400666209128946,0.00304882611642411
"31","2019-11-07T16:26:28Z","say bill gates was actually taxed 100 billion 

we could end homelessness and provide safe drinking water to everyone in this country

bill would still be a multibillionaire 

our message the billionaire class cannot have it all when so many have so little ",0.00341280378687294,0.00396467124631992,0.00234370490099867,0.00422328695953357,0.00354442071234775,0.00281013681233043,0.00274317381515904,0.00528314956993592,0.00425330485481729,0.00508226057842175,0.00415401489349419,0.00413785141141834,0.00321191479535877,0.00379380015008947,0.72421635975293,0.00374530970386191,0.00489984413785141,0.00334584078970155,0.16506147895861,0.00386076314726086,0.0050222247878543,0.00364601974253882,0.00381458176990129,0.00389309011141258,0.00595739767938579,0.00352825723027189,0.00424637764821335,0.00418403278877792,0.00432719505859262,0.00329273220573804
"32","2019-11-07T17:20:00Z","no child should have to go to school not knowing if their parents will be there when they get home we will keep families together and end the ice raids terrorizing immigrant communities",0.00243771699062353,0.00283190803308566,0.00167407492928477,0.00301663354252398,0.00253172908024839,0.00200724058023602,0.00195940986797074,0.175202249692811,0.00303807489629807,0.00363018612744411,0.00296715349535299,0.0029556081510131,0.00229422485382769,0.00270985725006391,0.00301168553780688,0.68838950693133,0.00349988866989386,0.00238988627835825,0.00361534211329281,0.00275768796232919,0.00358730341989593,0.00260429981609916,0.00272470126421521,0.00278077865100898,0.00425528405670414,0.00252018373590849,0.00303312689158097,0.00298859484912709,0.00309085361328044,0.0594948087183843
"33","2019-11-07T17:34:59Z","today bernie sanders came out with an ambitious immigration plan that we think would go a long way towards fixing many of the problems with our broken immigration system ",0.00341280378687294,0.00396467124631992,0.00234370490099867,0.0842232869595336,0.00354442071234775,0.00281013681233043,0.00274317381515904,0.00528314956993592,0.324253304854817,0.0850822605784217,0.00415401489349419,0.00413785141141834,0.00321191479535877,0.00379380015008947,0.00421635975292963,0.00374530970386191,0.00489984413785141,0.00334584078970155,0.00506147895860993,0.00386076314726086,0.0050222247878543,0.403646019742539,0.00381458176990129,0.00389309011141258,0.00595739767938579,0.00352825723027189,0.00424637764821335,0.00418403278877792,0.00432719505859262,0.00329273220573803
"34","2019-11-07T18:00:00Z","immigration is personal to me my father eli immigrated from poland to flee poverty and persecution the rest of his family was wiped out by nazis he built a life for himself and his family working as a paint salesman in brooklyn new york iknow where icame from ",0.0018960021038183,0.0022025951368444,0.312413169389444,0.0023462705330742,0.00196912261797097,0.00156118711796135,0.00152398545286613,0.00293508309440885,0.00236294714156516,0.00282347809912319,0.00230778605194121,0.00229880633967686,0.00178439710853265,0.00210766675004971,0.00234242208496091,0.00208072761325662,0.00272213563213967,0.00185880043872308,0.0028119327547833,0.00214486841514492,0.00279012488214128,0.00202556652363268,0.0021192120943896,0.579940605617451,0.00330966537743655,0.00196014290570661,0.00235909869345186,0.00232446266043218,0.00240399725477368,0.0462737401142989
"35","2019-11-07T18:04:07Z","like bernie sanders iknow where icame from i survived war before finding a home in america as a refugee

i am proud to support bernie a candidate who will fight for the america we deserve ",0.0018960021038183,0.0022025951368444,0.0013020582783326,0.0023462705330742,0.00196912261797097,0.00156118711796135,0.00152398545286613,0.00293508309440885,0.00236294714156516,0.00282347809912319,0.00230778605194122,0.00229880633967686,0.00178439710853265,0.757663222305605,0.00234242208496091,0.00208072761325662,0.00272213563213967,0.00185880043872309,0.0917008216436722,0.00214486841514492,0.00279012488214128,0.00202556652363268,0.0465636565388341,0.00216282783967365,0.00330966537743655,0.00196014290570661,0.0468035431378963,0.00232446266043218,0.00240399725477368,0.00182929566985446
"36","2019-11-07T18:25:02Z","general mills made over 17 billion in profits last year they should be rewarding the workers that made that happen not trying to cut benefits i stand with rwdsu members fighting back against corporate greed and urge general mills to meet the needs of their workers ",0.0170640189343647,0.0198233562315996,0.0117185245049934,0.0211164347976678,0.0177221035617387,0.0140506840616521,0.0137158690757952,0.0264157478496796,0.0212665242740865,0.0254113028921087,0.420770074467471,0.0206892570570917,0.0160595739767939,0.0189690007504474,0.0210817987646482,0.0187265485193096,0.0244992206892571,0.0167292039485078,0.0253073947930497,0.0193038157363043,0.0251111239392715,0.0182300987126941,0.0190729088495064,0.0194654505570629,0.029786988396929,0.0176412861513595,0.0212318882410668,0.0209201639438896,0.0216359752929631,0.0164636610286902
"37","2019-11-07T18:34:28Z","bernie sanders has unveiled an immigration plan that emphasizes why a fair and humane immigration system means a stronger more prosperous country for all of us read more from marielena nilc  about sanders immigration plan ",0.00181532116323029,0.00210886768421272,0.0012466515430844,0.00224642923379445,0.00188533016614242,0.00149475362358002,0.00145913500806332,0.00281018594145528,0.0022623961993709,0.00270333009490519,0.00220958239015648,0.00220098479330763,0.0017084653166802,0.00201797880323908,0.00224274454943066,0.00199218601269251,0.00260630007332522,0.00177970254771359,0.00269227604181379,0.00205359741875578,0.00267139616375229,0.0019393722034781,0.00202903285633047,0.0020707926124535,0.0457220200422265,0.00187673256929356,0.427790626408624,0.470310655738712,0.00230169949925139,0.00175145330092449
"38","2019-11-07T21:01:24Z","when the green new deal is the governing agenda of this country we will welcome people into this country w open arms  especially knowing the climate crisis will uproot people from the places they now call home

today bernie sanders released a new platform that does just that ",0.00243771699062353,0.00283190803308566,0.00167407492928477,0.00301663354252398,0.00253172908024839,0.00200724058023602,0.00195940986797074,0.00377367826423994,0.288752360610584,0.00363018612744411,0.00296715349535299,0.0029556081510131,0.00229422485382769,0.00270985725006391,0.00301168553780688,0.00267522121704422,0.00349988866989386,0.00238988627835825,0.117901056399007,0.00275768796232919,0.00358730341989593,0.288318585530385,0.00272470126421521,0.00278077865100898,0.00425528405670414,0.00252018373590849,0.00303312689158097,0.00298859484912709,0.231662282184709,0.00235195157552717
"39","2019-11-07T21:03:30Z","like bernie sanders iknow where icame from mi papa y mama brought us here right before the economic crisis of 2000 in argentina with hope for a better future they left everything  have sacrificed for me to be here today were still a mxed status family  the fight continues ",0.00155127444857861,0.00180212329378178,0.14651986586409,0.00191967589069708,0.00161110032379443,0.00127733491469565,0.00124689718870865,0.00240143162269815,0.074660593115826,0.00231011844473716,0.0018881885879519,0.0018808415506447,0.00145996127061762,0.00172445461367703,0.00191652716042256,0.25624786804721,0.00222720188084155,0.00152083672259161,0.00230067225391361,0.00175489233966403,0.00228282944902468,0.00165728170115401,0.00173390080450059,0.0381332227779148,0.00270790803608445,0.00160375328648722,0.438293808021915,0.00190183308580815,0.00196690684481483,0.00149669645715365
